Time	data
2019-02-05 11:22:50	5.8
2019-02-05 11:22:53	5.75
2019-02-05 11:22:54	5.8
2019-02-05 11:22:59	5.75
2019-02-05 11:23:01	5.8
2019-02-05 11:23:05	5.75
2019-02-05 11:23:07	5.8
2019-02-05 11:23:08	5.75
2019-02-05 11:23:08	5.8
2019-02-05 11:23:11	5.75
2019-02-05 11:23:12	5.8
2019-02-05 11:23:14	5.75
2019-02-05 11:23:15	5.8
2019-02-05 11:23:17	5.75
2019-02-05 11:23:18	5.8
2019-02-05 11:23:19	5.75
2019-02-05 11:23:20	5.8
2019-02-05 11:23:28	5.85
2019-02-05 11:23:29	5.8
2019-02-05 11:23:31	5.85
2019-02-05 11:23:33	5.8
2019-02-05 11:23:35	5.85
2019-02-05 11:23:36	5.8
2019-02-05 11:23:37	5.85
2019-02-05 11:24:04	5.8
2019-02-05 11:24:05	5.85
2019-02-05 11:24:06	5.8
2019-02-05 11:24:08	5.85
2019-02-05 11:24:15	5.8
2019-02-05 11:24:16	5.85
2019-02-05 11:24:17	5.8
2019-02-05 11:24:18	5.85
2019-02-05 11:24:20	5.8
2019-02-05 11:24:22	5.85
2019-02-05 11:24:26	5.8
2019-02-05 11:24:27	5.85
2019-02-05 11:24:34	5.8
2019-02-05 11:24:36	5.85
2019-02-05 11:24:43	5.9
2019-02-05 11:24:47	5.95
2019-02-05 11:24:48	5.9
2019-02-05 11:24:50	5.85
2019-02-05 11:24:53	5.9
2019-02-05 11:24:59	5.85
2019-02-05 11:25:00	5.9
2019-02-05 11:25:10	5.95
2019-02-05 11:25:12	5.9
2019-02-05 11:25:14	5.95
2019-02-05 11:25:15	5.9
2019-02-05 11:25:16	5.95
2019-02-05 11:25:19	5.9
2019-02-05 11:25:20	5.95
2019-02-05 11:25:22	5.9
2019-02-05 11:25:25	5.85
2019-02-05 11:25:26	5.9
2019-02-05 11:25:45	5.85
2019-02-05 11:25:46	5.9
2019-02-05 11:25:54	5.85
2019-02-05 11:25:55	5.9
2019-02-05 11:26:00	5.85
2019-02-05 11:26:02	5.9
2019-02-05 11:26:12	5.95
2019-02-05 11:26:13	5.9
2019-02-05 11:26:15	5.95
2019-02-05 11:26:16	5.9
2019-02-05 11:26:17	5.95
2019-02-05 11:26:21	5.9
2019-02-05 11:26:22	5.95
2019-02-05 11:26:24	5.9
2019-02-05 11:26:26	5.95
2019-02-05 11:26:27	5.9
