Time	data
2019-02-01 15:05:53	22.5
2019-02-01 15:05:57	22.45
2019-02-01 15:06:12	22.5
2019-02-01 15:06:14	22.45
2019-02-01 15:06:46	22.5
2019-02-01 15:07:45	22.55
2019-02-01 15:08:20	22.5
2019-02-01 15:08:32	22.55
2019-02-01 15:08:52	22.5
2019-02-01 15:08:59	22.55
2019-02-01 15:09:26	22.6
2019-02-01 15:09:49	22.5
2019-02-01 15:10:21	22.55
2019-02-01 15:10:24	22.5
2019-02-01 15:11:27	22.6
2019-02-01 15:12:15	22.65
2019-02-01 15:12:21	22.6
2019-02-01 15:14:31	22.65
2019-02-01 15:15:15	22.6
2019-02-01 15:15:33	22.65
2019-02-01 15:16:05	22.6
2019-02-01 15:16:49	22.65
2019-02-01 15:17:02	22.6
2019-02-01 15:17:12	22.65
2019-02-01 15:17:36	22.6
2019-02-01 15:18:16	22.65
2019-02-01 15:18:44	22.6
2019-02-01 15:18:49	22.65
2019-02-01 15:19:37	22.6
2019-02-01 15:20:21	22.65
2019-02-01 15:20:24	22.6
2019-02-01 15:20:52	22.7
2019-02-01 15:20:56	22.6
2019-02-01 15:21:09	22.65
2019-02-01 15:21:10	22.6
2019-02-01 15:21:32	22.7
2019-02-01 15:21:59	22.6
2019-02-01 15:24:42	22.65
2019-02-01 15:25:05	22.6
2019-02-01 15:25:23	22.65
2019-02-01 15:25:37	22.6
2019-02-01 15:26:56	22.65
2019-02-01 15:26:57	22.6
2019-02-01 15:27:22	22.65
2019-02-01 15:27:36	22.6
2019-02-01 15:27:38	22.55
2019-02-01 15:27:45	22.6
2019-02-01 15:27:48	22.5
2019-02-01 15:28:10	22.55
2019-02-01 15:28:13	22.6
2019-02-01 15:28:15	22.5
2019-02-01 15:28:17	22.55
2019-02-01 15:28:21	22.5
2019-02-01 15:28:25	22.6
2019-02-01 15:28:25	22.5
2019-02-01 15:29:05	22.55
2019-02-01 15:29:11	22.5
2019-02-01 15:29:14	22.6
2019-02-01 15:29:20	22.5
2019-02-01 15:29:35	22.6
2019-02-01 15:29:42	22.5
2019-02-01 15:29:51	22.6
2019-02-01 15:31:27	22.55
